,Price,eur_deaths
132,0.760019055558864,0.02716373000095096
133,0.7509230036324657,0.08227381721151616
134,0.7694575120585956,0.09463621289022373
135,0.7869424760316801,0.08210202419569432
136,0.7958003334722803,0.07555172030180968
137,0.8116253796224617,0.07514752975813205
138,0.8275471922824984,0.10963263724047151
139,0.8291252307509085,0.15837244788167415
140,0.8359658786399096,0.11494101735984891
141,0.8160319776097182,0.11628977178861671
142,0.8507637110700887,0.12358744687647122
143,0.8456127553147144,0.13243931606108145
144,0.8451810278092062,0.13883254734946682
145,0.8519844578098015,0.10095998461768074
146,0.8577830048234385,0.057106045382361525
147,0.8466697433454415,0.0724819066775173
148,0.8546045971535761,0.08451454996319763
149,0.8632763651521467,0.09234450343360406
150,0.8886738522003217,0.10349273129220771
151,0.8978592270588934,0.10382388985179769
152,0.923993628297505,0.10270696288336029
153,0.9283257905079498,0.09602185702196875
154,0.9457884237479903,0.08567923592209656
155,0.9400568689334841,0.12230601108836986
156,0.9596632525457038,0.11931134503209279
157,1.0,0.1145061951878063
158,0.9063746799261598,0.10623055025787304
159,0.8854582266420534,0.09684794820711307
160,0.8146549157387009,0.2021668213946724
161,0.8646162091347587,0.16310293154830013
162,0.8201259453343654,0.17142098950212348
163,0.8214509021616148,0.18155720815329823
164,0.8531382123503839,0.20682548922126487
165,0.8662835705353418,0.20524908782735296
166,0.8545897099982134,0.15055036134311828
167,0.8333904007622226,0.10389689649955097
168,0.8054472101470851,0.11818296604047834
169,0.7768564282736854,0.14906831245874413
170,0.8025442148514261,0.15818598512819854
171,0.7440004763889716,0.166858067683464
172,0.7511984160066696,0.1698158187004296
173,0.7898082534389328,0.16692048374341206
174,0.8293634252367057,0.14294770012917335
175,0.8173569344369676,0.13593198043938293
176,0.8378491037932472,0.19389593969561797
177,0.8510986720657416,0.2043071082483779
178,0.8270112546894541,0.19979988836103402
179,0.8718141487524567,0.18775968217951677
